Timestamp (DDD:HH:MM:SS.sssssssss),channel_1,channel_2,channel_3,channel_4,channel_5
091:13:20:03.900000000,1.0115525896693875,-1.2242452075600767,-0.8137692170336427,0.4468553180218679,0.3393775347176126
091:13:20:04.000000000,1.0923904763586108,-0.9597535918833175,-0.054284466223811514,1.80792149595964,1.897910334161539
091:13:20:04.100000000,-0.07075546848899698,-0.48185387030614557,1.0756776142461792,-1.577536557274196,-1.1368301377135417
091:13:20:04.200000000,-0.17032980191311192,0.7085167408937731,-1.5426778880408698,0.7406672293421119,-1.5776044712680284
091:13:20:04.300000000,1.4895390683150074,1.1262070257032732,-0.5294306255971254,-1.2428495320195032,-0.1096881230513964
091:13:20:04.400000000,7.798998722095466,0.9659139945916563,-0.5261714310738488,0.1058385945368725,-0.738887171699221
091:13:20:04.500000000,0.1333590436594153,0.10073178501601354,0.1656222588991537,0.670879589528338,0.41730769450401045
091:13:20:04.600000000,0.01446313423414572,-1.5676323046591616,1.3267459733904825,-0.26061649411612364,-0.2163061405761067
091:13:20:04.700000000,-1.0234660243677685,-1.0706100665087335,-0.6693308231100774,20.84380178852832,0.25628354566578143
091:13:20:04.800000000,-1.800668904044721,1.1215162887214243,-0.46330392844050755,0.5115591514140766,1.3687478781395614
091:13:20:04.900000000,0.15040879030681722,-0.11509460601494136,-0.7926054156694148,-1.6302900970548062,-0.11957611260914684
091:13:20:05.000000000,50.597270372991254,-0.371139484925172,0.3828237840693082,-2.762395362587351,-0.5844778591387196
091:13:20:05.100000000,1.5498143134184112,2.43222696022602,-0.9424141872601591,0.6566988209366668,1.1763216590273098
091:13:20:05.200000000,1.4101189701706678,-0.12663868818883925,0.8155232305628437,1.095713394240962,1.7260894101764779
091:13:20:05.300000000,1.5955301257122958,-10.788074463515457,-0.26178410476155517,-13.658903196997981,0.6618754757168044
091:13:20:05.400000000,1.1338640250817402,0.5117007078289784,-0.3703869595408888,0.3453935380189145,-0.968188650142383
091:13:20:05.500000000,0.5441776436931905,-0.5680307559308035,-0.7193902598680837,-0.7765985709134862,0.13078859732876388
091:13:20:05.600000000,-0.267338001333324,-0.5711062151215636,-0.3274794127722783,-0.01729035830101363,8.516157139790534
091:13:20:05.700000000,1.9671060855054607,-0.7941287370490089,0.28195520512578015,1.1930225491968975,0.8305267360338981
091:13:20:05.800000000,1.5488367664033358,-1.398558493222278,0.1369147780453593,-2.274275192798302,31.09654259795963
091:13:20:05.900000000,0.010723756762122465,1.1081373694874637,1.280827692524697,-1.5819191904575252,0.1614180982359381
091:13:20:06.000000000,-0.10267526311688707,-1.1061683038871672,-0.09799523517564393,0.3210547456540161,-0.9849090046218185
091:13:20:06.100000000,0.01975373137625143,-0.8008899078716201,0.27025400982372216,-0.0774607063044862,9.278710479568058
091:13:20:06.200000000,-0.9474352526354537,-1.4321085385004688,-1.3222014419455193,0.32923822891298793,-0.43551432750965985
091:13:20:06.300000000,-0.45889321449165543,1.5620340964596158,-11.97953846565079,-1.1055506047368944,0.45857041040251817
091:13:20:06.400000000,-0.8096607371420567,0.46863344451312927,0.10663946134567943,-1.2443450827632936,0.054398038555216494
091:13:20:06.500000000,-0.5688389694105612,-0.4750498005322657,0.7518587018105125,0.31694799073917246,-1.5909836817766276
091:13:20:06.600000000,1.0691834156680893,-0.4865316320956505,0.6135943779977618,1.4970697751489062,-1.068514527639699
091:13:20:06.700000000,20.371833387850742,0.4860883860309992,-0.9972936258565567,-2.036121012544858,-1.0013586503436638
091:13:20:06.800000000,0.3522280706974714,-1.3804924555241092,1.061355515481538,1.104075535012635,-10.508758928535014
091:13:20:06.900000000,-0.5011047187000721,15.41114417801725,0.5437205162449903,0.6898699443171381,1.5134485767392956
091:13:20:07.000000000,1.4172556601698783,-1.5250365601801938,-0.4622574858998777,-0.4900617487696747,0.7809200709194761
091:13:20:07.100000000,1.2926661874829881,0.08576852887833053,-0.5037844981402919,-18.402465602604774,-0.05783004786269235
091:13:20:07.200000000,-0.22309490306431165,-0.1442883525018179,-1.5161945301260644,-0.18981031439509694,10.05933305408591
091:13:20:07.300000000,0.3442727111158813,1.6071400713342763,-0.31731963936142227,-0.4824786878287735,0.4968257070288077
091:13:20:07.400000000,1.2703257845940017,0.31077842355518154,-0.18865147625344905,0.2112888068651004,-0.9570926085358756
091:13:20:07.500000000,-0.5332262359716918,-1.006609722429927,0.6132924665560977,-1.5802753984887292,0.9591516440832727
091:13:20:07.600000000,1.9690449705058177,-0.8879684394954062,-1.1370696744122268,-1.338736097372803,0.6036155075142762
091:13:20:07.700000000,-0.5662446528853864,37.84986215274948,-0.48220128026803455,0.07017403020662011,0.6537868500970992
091:13:20:07.800000000,-1.374165417653223,0.5058790843517756,0.04640002221822997,1.225926249026536,-0.25629313238881424
091:13:20:07.900000000,-0.21980325651807317,0.22132335168102416,0.40710444046223837,0.6811614193678853,-0.06455286067943182
091:13:20:08.000000000,0.5942696936805503,-0.28173091282964485,1.5462824793840426,-0.5098287248732477,-0.7202480100074061
091:13:20:08.100000000,1.400345550970888,-0.7123145502026628,1.322218770109107,1.2878184419786642,-0.26768171548579417
091:13:20:08.200000000,1.9853944808360902,-0.8516947346694177,-1.5727398281454388,1.7302852993791198,-0.8772950412474264
091:13:20:08.300000000,10.558473425769568,-0.7993968190195189,-0.734900490234251,1.027267805915008,1.9518377986094915
091:13:20:08.400000000,1.3703566383095709,1.6804044199487544,-2.4282269612108704,-0.6305989545216178,-0.9467029046902836
091:13:20:08.500000000,-0.14568927883033264,-1.6095925948029934,-0.5624760922472344,0.07847443845804068,0.8666168127498072
091:13:20:08.600000000,-2.6925066199521215,-0.05632436214143967,-0.27022431826707277,-1.2809408801474402,1.1059951139803532
091:13:20:08.700000000,0.13745233903469004,0.8542844488590409,0.06514831186739718,-0.46489553427642627,0.3563949605137894
091:13:20:08.800000000,-0.630220634700359,-0.489546098019868,-1.9877475796957114,-0.4304569584938257,0.678837925030831
091:13:20:08.900000000,-25.196722920699536,-1.9293597446720379,1.2243734278125673,-0.3103557813502432,-0.48113663792195266
091:13:20:09.000000000,-0.7681299311642266,0.8435048735349482,1.0604763319220805,7.297367966555628,-0.18679868426611904
091:13:20:09.100000000,-0.27235329641930345,0.7495274109455844,-0.960041618596842,1.520104984862036,-0.48355039181767856
091:13:20:09.200000000,-0.8759313818133713,23.160104556580755,-0.028589531505082515,0.7214525255563612,-1.5605272282700662
091:13:20:09.300000000,-0.18447949138496972,1.6850299778135434,0.17421297938112648,1.3495460360560148,25.58962604606447
091:13:20:09.400000000,-1.8093005935561193,-1.2573284825879432,-1.202358523812132,0.23183502562735764,-1.4773068955337452
091:13:20:09.500000000,0.1394556479728859,-27.960343865250472,0.36229098082382327,0.4095379582299094,0.23059202649316016
091:13:20:09.600000000,-1.5038043990009806,-1.5281073820041702,0.04637514437210593,-0.7911601796335339,0.2992564202594799
091:13:20:09.700000000,-0.5673448660674115,-0.11325138740752105,0.22432202378449448,1.124508005916935,0.3907475978394611
091:13:20:09.800000000,2.4407529259579497,-1.6376516930442355,-0.46677898036283366,-0.5458434461032974,-1.1480309883423294
091:13:20:09.900000000,-0.08845832090670144,-0.20218129480417255,0.30814741246844035,0.21983738108766232,-0.9522910555869072
091:13:20:10.000000000,1.01250613674836,-0.6021073850311097,1.5456820791544215,-0.3838016250786673,-1.1552482842697116
091:13:20:10.100000000,-2.3684565957806156,-0.7830627427199987,1.2073061061572439,-1.0559695178167956,0.2150372596084223
091:13:20:10.200000000,0.4974855014676938,-0.033328201973235605,0.6594510780604087,-0.9268643278521315,-0.3259182658019051
091:13:20:10.300000000,1.3379139550672092,-1.0554671510378697,-0.6390801130226386,-0.5672888138527036,0.10436614132405674
091:13:20:10.400000000,-0.21639587944368716,-0.6322893499251778,-0.12136315267537695,0.9223559557774862,0.22836823111825835
091:13:20:10.500000000,-1.5295855109336427,-1.0568871679459073,0.14731205390773,0.1432158270982916,1.2945881451428012
091:13:20:10.600000000,0.00658013651913662,-1.38192696190128,-1.8774400121897266,-0.6767113318177411,1.3592555421937835
091:13:20:10.700000000,0.23228869357560147,-2.2345426413555782,1.0970768132453619,0.7980041111321112,0.0018097843761316523
091:13:20:10.800000000,-0.29872890499309873,0.3579700225864108,-0.6891760389492674,-21.059799282898886,-1.5056451931461843
091:13:20:10.900000000,-2.7011320196604083,0.645093588008333,-0.06769069642573948,0.591600142789326,0.2408418072293915
091:13:20:11.000000000,-0.8740833621981514,-0.7685789646308596,2.0772605000133666,0.33837561587226184,-1.9462023528664543
091:13:20:11.100000000,1.4166500003394453,-0.6402174244223126,-0.8195730908444635,-0.651520304353936,4.437153070924964
091:13:20:11.200000000,-0.5865345620927812,-0.29211819581668574,-1.0593738591664732,-1.4717507637190712,0.6005919091535479
091:13:20:11.300000000,0.28945495022911966,-1.3199598244737614,-0.41547131379712504,-0.11964810374939984,-0.19071157314025697
091:13:20:11.400000000,0.47826880219883217,0.5435198254060465,0.2637104292455004,-1.2255306898227158,1.3357049339107239
091:13:20:11.500000000,-1.948859128697303,-0.08814265923915121,1.2487543317101695,0.5479064776794335,-1.806502597514561
091:13:20:11.600000000,0.7515042931992086,0.0540454359878244,-0.32756342894898993,-1.286370174235191,-1.1295177645573926
091:13:20:11.700000000,-2.004216512075052,0.9208646927472963,1.6523351057238729,0.5093444454862829,-0.18396169881646834
091:13:20:11.800000000,-0.06900338624839021,-0.7764261672759697,-1.7534439538734001,0.7002493454891329,-1.6188372060979825
091:13:20:11.900000000,-0.8798408485954808,0.553295865259802,1.1193196269382713,0.20249485572927464,0.8146114362041706
091:13:20:12.000000000,-0.18569081453306904,0.4142664935580205,0.7098285795802647,-0.6388501219168399,-0.5810495685415235
091:13:20:12.100000000,0.4504113832094358,-0.7474802649784927,0.3590224117989722,-1.4814004818211144,-0.11352384674752428
091:13:20:12.200000000,-2.4673034401171727,-0.6065010219322089,1.8088513908157329,0.5125564144813726,-1.0625320459975325
091:13:20:12.300000000,0.543797380686598,0.6202164132524227,0.13132462492591893,-1.338303870892887,-1.6309100950561608
091:13:20:12.400000000,-2.1845631742776828,-1.5436624595925188,1.4938047071003215,-1.64102017929919,-2.048473173786765
091:13:20:12.500000000,-0.6173766326553158,1.0694466539428376,-1.2597344366579342,-0.6431540181757083,1.433252675652709
091:13:20:12.600000000,-0.4352161510071468,-0.4763190915242155,-2.450740470207239,0.6432083212333214,0.2521464114373199
091:13:20:12.700000000,-0.7694588621409646,-0.6192089694011988,-0.9727223541471754,-1.5535636321916018,0.8211782304609845
091:13:20:12.800000000,-0.8329326737362222,-0.4817957935975106,2.122663713764107,0.4833194499361683,0.728964436559532
091:13:20:12.900000000,0.4703212663059468,-0.37017371733753407,-0.8479717264078159,0.04738409074205699,-1.0087613686195536
091:13:20:13.000000000,0.8821829802616497,-0.5895838086964343,-1.5651269151215061,1.8315979460816216,0.7921220249033487
091:13:20:13.100000000,0.6567058729014972,0.5376905085910069,0.7990775107937579,0.8948646319733875,-0.1156954473786907
091:13:20:13.200000000,0.2991052105964956,-1.548798697421878,-0.7527598209098024,-0.5172287990266713,-0.1312185170820396
091:13:20:13.300000000,0.381385222745121,0.4624560749065713,-0.5238203848270305,1.8984800211756365,-0.7511813726685738
091:13:20:13.400000000,2.2090954803351828,-1.4182520476491294,1.181913577565344,1.3053160527079897,-2.0203030378543785
091:13:20:13.500000000,-0.11138465073598988,-0.3787468779286426,-2.3792012799610682,-1.0752544804107798,31.5655172576471
091:13:20:13.600000000,-1.157736475425011,0.4839689414454901,1.336977615359902,0.699194117043234,0.484006381634322
091:13:20:13.700000000,0.8655868956202211,0.9619697404040513,0.17244377699528374,0.262394693454359,0.01939160038388767
091:13:20:13.800000000,1.605163135944771,-0.010026607743098515,1.2890791907487196,-0.16548532922146023,0.46574837515539075
091:13:20:13.900000000,-1.705580257951003,-0.01607732303247367,0.4141246489316374,-0.7126682662862316,0.6403881136128844
091:13:20:14.000000000,1.8859162611264322,5.21101133519609,-0.40776173390907544,-0.31012360391275745,1.6993135102141823
091:13:20:14.100000000,-1.7152299150526258,-0.7098768694200482,0.7388565237054957,0.6048239077483348,0.6714598500400506
091:13:20:14.200000000,1.1512618263403243,-0.3808759716736836,0.6779191176604855,-1.3694238452377467,1.1600827949762764
091:13:20:14.300000000,-0.5020430462973205,1.0163042378683798,0.39378396232553736,-1.505400486246806,3.698079890262132
091:13:20:14.400000000,-21.939820819197873,0.33983053402691965,1.5201628596303394,-0.8944088376043571,2.123986692029291
091:13:20:14.500000000,0.2998892152752552,-0.25142769772892026,-0.3439904556519692,0.9081748277479382,1.2593867803039203
091:13:20:14.600000000,-0.28519643612669765,-1.0662422130248947,-0.8942776303558657,-0.44187192749189524,0.5119449654490115
091:13:20:14.700000000,0.005365678766805642,0.7039882429785875,0.5946196184001141,-1.0744963535796719,1.047203041320612
091:13:20:14.800000000,-2.350377200860736,1.139601914026175,-26.691840337568983,0.6163525422229492,-1.557957825450593
091:13:20:14.900000000,-1.4119319590956474,1.6054409290556015,-0.7527244370080651,-1.1452782641581967,-1.3511292780825066
091:13:20:15.000000000,-0.00592857316301779,-0.27469584233581107,-2.197045994868216,-0.3738886463788921,0.5595379165646563
091:13:20:15.100000000,-0.7846283808441317,-0.21498440014925033,-2.3442437679081993,-0.015802493555928984,-0.813784395718499
091:13:20:15.200000000,-0.031183156867509672,-0.26764185778499566,-0.5757445438709864,-0.8898434512389473,0.3169056332374983
091:13:20:15.300000000,1.368657825320485,2.0017998685455867,0.49749531033071104,-0.48668779948268714,0.5151019696093546
091:13:20:15.400000000,1.2492275877648888,-1.3502489561643565,-0.03687163254283203,0.13500306406822596,0.8868998499645647
091:13:20:15.500000000,2.158243117033879,-0.29896428241230977,0.8824159368911376,-0.927585643178646,0.22130020743656637
091:13:20:15.600000000,-0.3335729000711608,-0.7356671017096085,-0.07900998725234071,2.5233765053540482,-0.23954044517310547
091:13:20:15.700000000,-0.27851494856704595,-0.8923141609037284,1.0312068658671194,-0.9170309314206303,0.031941209882612155
091:13:20:15.800000000,-0.1041691807673578,1.1846859831417114,-0.9297527775050074,-1.5143368649728213,-1.2114529191322296
091:13:20:15.900000000,1.3946799654018414,0.7294513340497752,-0.32858357708374786,20.59696946410887,0.29291281811116043
091:13:20:16.000000000,0.5453102550790626,-1.251723305690985,0.6453522554465595,-2.2867001451119315,-0.8157816739294809
091:13:20:16.100000000,24.895378735742586,-0.2988522952756797,-0.5316571749954163,-0.9479486794897131,-0.6149105810104267
091:13:20:16.200000000,-1.9921075076088366,0.8842719594971074,-0.7677055462919895,-0.029449775716279582,0.1372269494110671
091:13:20:16.300000000,-0.3111084222243361,-1.1403573440621784,0.7275904535054938,0.6071890895714552,0.16952059867741415
091:13:20:16.400000000,0.0043334213629171526,1.4463995546006019,-33.09217797905753,0.2632461147187314,-1.1359213614140018
091:13:20:16.500000000,0.4642523906892879,-0.9596886031627966,-0.24365985151315858,0.1587852647555631,-0.9502003896996225
091:13:20:16.600000000,1.170529611174922,-0.3280339975626002,-0.5107783354705655,1.0324721817464662,-1.0610191008070975
091:13:20:16.700000000,1.2273378276079632,-1.78226171092217,-0.8136265625951257,2.400031247891982,0.7509820875620206
091:13:20:16.800000000,-22.304512174348577,-0.23230945626249255,-1.1611230985548469,2.1425792239153005,-2.088100798879001
091:13:20:16.900000000,2.8297669589678307,0.798966448541927,0.2065782959793115,1.044578208809686,-0.6434163544228871
091:13:20:17.000000000,0.9555257648532988,-1.495920342926264,-0.9538398854718386,-0.6459628918214193,-1.6354175552187975
091:13:20:17.100000000,-4.240022264161736,-0.5082075767080927,-0.7096776245597702,0.7548440946872126,-0.22670787785074417
091:13:20:17.200000000,0.35817266553660365,0.6185368901956181,-0.16590309880100226,-0.7075568942185657,-0.888856690791046
091:13:20:17.300000000,1.2757563999792785,0.4044678957592993,1.0130152420431016,-0.44486549383467905,-0.23790909127350707
091:13:20:17.400000000,-0.6517502713744093,0.3279384273657306,1.6857588780884485,-0.7993819714880384,-0.09484820514777947
091:13:20:17.500000000,-0.6741609344942268,1.341194483293548,-0.43173215180228713,-0.2909709585039247,-0.23138631088468306
091:13:20:17.600000000,14.1203545516116,0.5613229539006135,0.7320406214145538,-0.6225239655509467,0.4338042682274796
091:13:20:17.700000000,31.077901232507283,-1.0669836296318334,1.353137680974913,0.6164732939735015,-1.4641897348417563
091:13:20:17.800000000,-1.1715028079606098,0.5496245149306276,-1.3053640139957408,-1.4884670275655603,-0.08859806766226856
091:13:20:17.900000000,0.06688557721446081,0.3182209548350536,0.5484371576660068,-40.758426525934844,-0.1894513246339709
091:13:20:18.000000000,1.9446500752869267,0.4615163173000633,-0.48766169208114785,-2.0376072259440012,0.7441407909975741
091:13:20:18.100000000,0.7390455026302333,-0.9258484294735666,0.12171780378338419,-0.2942349812975351,-0.7913205382979311
091:13:20:18.200000000,0.12842396770512624,0.1746748292904714,-1.271624856466698,0.9171147102046033,-0.8065831858288947
091:13:20:18.300000000,-0.6734193427912445,1.505198046769106,-0.44675396185514893,0.11677863462052743,-1.2853740935677815
091:13:20:18.400000000,-1.397848782840235,-0.26668744700967956,-0.6524939825892425,1.1994083762459578,0.9662336745386725
091:13:20:18.500000000,-1.010632627027831,-0.3524244674863739,-1.9646528402456602,1.0821029200813466,-0.34462199416515693
091:13:20:18.600000000,1.087201303499162,-0.29738860160534164,-0.9293527747467826,-0.3738329245728897,0.37685626297969516
091:13:20:18.700000000,1.0195573614792137,0.7605665741212181,-0.988112557043854,-0.15735517403938037,0.8656575090394851
091:13:20:18.800000000,0.1683959254495842,0.5239757370839413,-0.5326241107543807,-0.7047673683581133,0.2084896813014077
091:13:20:18.900000000,-1.1939068488178626,-0.7489326488234593,17.167631814399318,-1.1618914220596532,-4.5208405039320825
091:13:20:19.000000000,2.0942456652801096,-1.2802895333366946,-1.4323708451096955,1.0797399951573396,-0.33219932476566694
091:13:20:19.100000000,-1.675554638668166,0.24202588838040195,1.1915016293449703,1.558055414217622,1.669935236111436
091:13:20:19.200000000,0.7898442296624649,-0.9084204673170903,0.6432981165417274,1.35687081803094,0.7904445043084708
091:13:20:19.300000000,0.3884248495453098,-0.41659583239656056,-0.5220512197426489,-1.2574618251036456,-0.048381309522898215
091:13:20:19.400000000,0.2205825102547588,0.1263380306500777,0.2618968816405426,-0.873444035496949,0.374122540932549
091:13:20:19.500000000,0.873745540065934,-0.006245089316331133,-0.8711291280775927,-1.264888128049428,1.6061985620948238
091:13:20:19.600000000,-0.10690257743288963,-1.2398692331658052,0.6274645318865396,1.1062344323648459,-1.1955151393277736
091:13:20:19.700000000,-0.7138589607018011,-2.204873465427441,1.3424645535418605,-0.6377295968572533,-1.0409669112260151
091:13:20:19.800000000,-1.5685529640917737,-0.5502934951033142,-1.4043821940051302,-0.24441475720978184,0.6267869481187055
091:13:20:19.900000000,0.1005422935414592,-1.0108311701962696,-0.09531809891598518,2.1000887717220915,1.2877592460663112
091:13:20:20.000000000,0.1390990390369237,0.21273992047722,0.5966905807536064,-0.49178501171791006,-40.28327416793945
091:13:20:20.100000000,0.27372339838182996,-0.09429540115039488,0.9222262195413495,2.0855987037687367,-1.6432272225873759
091:13:20:20.200000000,0.3175474516638499,-1.5179325736907328,-0.6204019078655201,2.623571294739196,0.9394020155232862
091:13:20:20.300000000,0.7556645609028921,-2.296730332093621,-1.148647651547209,0.9999563006671612,1.4425759103106666
091:13:20:20.400000000,0.785564102690017,-0.7260066681030108,0.17396638027378863,-0.24002246641765052,-0.7720997881824757
091:13:20:20.500000000,1.0907587622627168,-0.012839468777019537,-0.6294304326971633,-0.26097734760276253,-0.9482861200648882
091:13:20:20.600000000,-1.3788471815194472,-1.1683954410909252,0.8431470108487925,1.659656176651687,0.5788119256561678
091:13:20:20.700000000,-0.18349034020623584,-0.7978669682083583,-0.528764560335986,1.1125871734012707,0.47762916308745146
091:13:20:20.800000000,1.2972562021630545,-0.8063760380646291,-0.6866312564883189,-0.8667748526537757,1.1585623927157642
091:13:20:20.900000000,0.7887007874226177,0.5429570489190347,-1.17032080101096,0.19520252981211147,2.286487326614967
091:13:20:21.000000000,-0.18971581592500358,0.8202982542829096,0.23745673468788028,-1.3285895251721753,0.09012701362367122
091:13:20:21.100000000,1.7098012707268944,-2.8444979357920093,-0.08172648121624171,0.09457603285902526,-0.1502608609305888
091:13:20:21.200000000,-16.110501382301376,0.08114736324682187,0.5915069097072005,0.03700826075070078,0.8643856607338742
091:13:20:21.300000000,-1.3933867528460613,1.681237921123073,-0.29283289126073525,1.6118700869429579,-0.055816823577416866
091:13:20:21.400000000,0.2321855539447363,1.2972890776561217,-2.0115383533604865,-1.169687535869192,0.4900673863196501
091:13:20:21.500000000,2.447060072255856,-0.8034992838801202,1.233701971560814,-0.043132062516318785,1.2758647378075523
091:13:20:21.600000000,-35.53393572916055,-0.266604139247687,-0.2052967520412415,0.27215632237926496,-1.2233563693493192
091:13:20:21.700000000,3.3198045698962697,1.4824986443563948,-0.7170443886440873,0.531633979376373,-1.5848450020043041
091:13:20:21.800000000,0.6351742062858341,0.4172575585555746,-0.3592602263064281,-0.500702467121823,-1.7786283515458834
091:13:20:21.900000000,-0.4952575319641303,-1.1739063816150896,-0.5502831400004559,1.1826376092460773,-1.082541948228499
091:13:20:22.000000000,-0.39732125165452453,1.341090481429778,0.5823383056870665,-1.2280998592296843,2.0057575248228643
091:13:20:22.100000000,0.4856350298443657,0.18190702886436566,0.5809736856551967,0.5569175028166166,-1.447299613381878
091:13:20:22.200000000,1.1628421043935528,-1.5051531776631675,-0.7773959990726783,-0.23681801532411698,-0.5931484291144271
091:13:20:22.300000000,-0.08360847860591629,-2.264141958602437,0.16790294151435783,2.007883709423485,0.2562702938250009
091:13:20:22.400000000,-0.12221613944582002,-0.2507157407285866,0.7686614127524867,-0.8084228813661535,-23.772683651136052
091:13:20:22.500000000,0.43900031523520905,1.761101881234278,-1.2428474807417236,1.42664323103827,0.8652200341946993
091:13:20:22.600000000,-0.7141482150662419,-0.14727840737921394,-1.242976308535032,-2.7520507584059994,1.242653330024266
091:13:20:22.700000000,1.785599058299893,0.556198080058922,-0.5157467175500066,1.3724381668982852,-3.1107873457890682
091:13:20:22.800000000,0.3503823606878444,-0.3128242007953925,-0.09730414316584257,0.6404408038659376,0.4362257838669052
091:13:20:22.900000000,0.00421030005358254,-0.36710981292540096,-5.704623066824363,0.07250462432299196,1.1048446818943816
091:13:20:23.000000000,1.1176679502063978,-1.287572084304159,0.4793481498294941,1.1865571058732622,1.4363739385101635
091:13:20:23.100000000,1.1231648174483753,-1.383681346924893,-0.2112797445943916,-2.327178126404835,-1.9175420008680977
091:13:20:23.200000000,-2.459515516886279,1.2411219336986516,-0.024284813123543254,0.3410431299194955,1.2406682403341296
091:13:20:23.300000000,-1.6094082621537498,0.08064829535282644,0.08426658574677649,0.7959363345149886,0.19973773832180122
091:13:20:23.400000000,0.3209201269913819,-0.10673393314952546,33.062319837799585,-0.2933719535815057,-0.3242979786936918
091:13:20:23.500000000,0.24439707981602532,-1.1963860717375303,0.7880592812243845,0.0982030158929048,1.4510510333198812
